place_id,name,types,rating,user_ratings_total,price_level,lat,lon,vicinity,business_status,editorial_summary,website,international_phone_number,cuisine_detected,cuisine_source,top_review_language,top_language_share,n_reviews_fetched,review_language_counts_json,grid_id,log_reviews,cuisine,brand_name_clean,is_chain,type_restaurant,type_cafe,type_bar,type_meal_takeaway,type_meal_delivery,type_bakery,type_night_club,type_store,expected_rating,hype_residual
ChIJDdV0fsUJxkcREOh_Cj5402o,The Pancake Bakery,"establishment,food,point_of_interest,restaurant",4.3,9951.0,2.0,52.3776234,4.8861631,"Prinsengracht 191, Amsterdam",OPERATIONAL,Massive sweet & savory pancakes are served up at this 2-storey converted warehouse with canal views.,https://www.pancake.nl/?y_source=1_MzI2NTQ4MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+31 20 625 1333,french,reviews,en,1.0,5,"{""en"": 5}",26,9.20552881497896,french,,0,1,0,0,0,0,0,0,0,4.2338383273393525,0.06616167266064732
ChIJzw3hf7kJxkcRNOdEzMAbA0w,Lastage,"establishment,food,point_of_interest,restaurant",4.5,387.0,3.0,52.3754494,4.9023726,"Geldersekade 29, Amsterdam",OPERATIONAL,"High-end Dutch-French cuisine served in a compact, relaxed setting overlooking the canal.",http://www.restaurantlastage.nl/,+31 20 737 0811,french,editorial_summary,en,1.0,5,"{""en"": 5}",26,5.961005339623274,french,,0,1,0,0,0,0,0,0,0,4.376673443811976,0.12332655618802413
ChIJJ2MboscJxkcRxAzwq1bgka4,HEMA,"bakery,clothing_store,department_store,establishment,food,home_goods_store,point_of_interest,restaurant,store",4.2,2826.0,,52.3750356,4.8942681,"Nieuwendijk 174 - 176, Amsterdam",OPERATIONAL,,https://winkels.hema.nl/nl/amsterdam/hema-amsterdam-nieuwendijk?y_source=1_MTU0NTcwMzItNzE1LWxvY2F0aW9uLndlYnNpdGU=,+31 20 623 4176,unknown,,en,1.0,5,"{""en"": 5}",26,7.946971357693591,unknown,,0,1,0,0,0,0,1,0,1,4.358334455133498,-0.15833445513349798
ChIJM3DqwMcJxkcRjL0zzedDEWo,Humphrey's,"establishment,food,point_of_interest,restaurant",4.3,1731.0,2.0,52.37614379999999,4.8942438,"Nieuwezijds Kolk 23, Amsterdam",OPERATIONAL,"Warm, stylish restaurant & bar featuring a fixed-price 3-course menu, plus wine & cocktails.",https://www.humphreys.nl/restaurants/humphreys-amsterdam,+31 20 422 1234,pub,reviews,en,1.0,5,"{""en"": 5}",26,7.4570320891223805,pub,,0,1,0,0,0,0,0,0,0,4.3188628881714735,-0.018862888171473635
ChIJpyqO7ccJxkcR9zOJXcUfzcA,Wok to Walk Warmoesstraat,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.3,2526.0,1.0,52.3747711,4.8973455,"De Wallen Red Light District Amsterdam, Warmoesstraat 85, Amsterdam",OPERATIONAL,"Compact counter-serve eatery with made-to-order stir-fries, including vegan & vegetarian options.",https://www.woktowalk.com/nl/restaurants/?utm_medium=organic&utm_source=google_maps&utm_campaign=google_maps&utm_content=web_url,+31 20 427 6960,japanese,reviews,en,1.0,5,"{""en"": 5}",26,7.834788107388194,japanese,,0,1,0,0,1,0,0,0,0,4.236909563243138,0.06309043675686166
ChIJZZZZ8scJxkcR-pn89nxrP7o,Burgerbar Kolksteeg,"establishment,food,point_of_interest,restaurant",4.4,4187.0,2.0,52.3761762,4.895535800000001,"Kolksteeg 2, Amsterdam",OPERATIONAL,"Gourmet burgers come with a choice of toppings & crispy fries at this buzzing, brick-walled joint.",https://www.burgerbar.nl/menu/,+31 20 624 9049,american,reviews,en,1.0,5,"{""en"": 5}",26,8.339978571990427,american,,0,1,0,0,0,0,0,0,0,4.152597802160173,0.2474021978398273
ChIJp3zxh8cJxkcRL3eKaN7uxv0,Beurs van Berlage,"establishment,food,point_of_interest,restaurant",4.4,3616.0,,52.3750622,4.8961713,"De Wallen Red Light District Amsterdam, Damrak 243, Amsterdam",OPERATIONAL,"Vast former stock exchange building with a square tower used for events, concerts & exhibitions.",https://beursvanberlage.com/,+31 20 530 4141,unknown,,en,1.0,5,"{""en"": 5}",26,8.193400231952097,unknown,,0,1,0,0,0,0,0,0,0,4.34166569026085,0.058334309739150214
ChIJe7EYlbAJxkcRkIJKWKWov3U,Aloha,"bar,bowling_alley,establishment,food,night_club,point_of_interest,restaurant",4.0,4490.0,,52.3777847,4.9096384,"De Ruijterkade 151, Amsterdam",OPERATIONAL,"Hawaiian-themed play center with 10-pin bowling, UV minigolf & laser tag, plus a cocktail bar.",https://www.aloha.nl/,+31 20 760 7600,unknown,,en,1.0,5,"{""en"": 5}",27,8.409830673087738,unknown,,0,1,0,1,0,0,0,1,0,4.275152683275163,-0.27515268327516296
ChIJG8vAuLoJxkcRIubMSfPq7H8,Sea Palace Restaurant,"establishment,food,point_of_interest,restaurant",4.2,8741.0,3.0,52.3757708,4.9062822,"Oosterdokskade 8, Amsterdam",OPERATIONAL,"A 3-story floating pagoda-style restaurant on Lake IJ serving Cantonese, Sichuan & Beijing dishes.",http://www.seapalace.nl/,+31 20 626 4777,chinese,editorial_summary,en,1.0,5,"{""en"": 5}",27,9.07589427542326,chinese,,0,1,0,0,0,0,0,0,0,4.28079702094432,-0.08079702094431962
ChIJySp1EbkJxkcRc3bwx1UJxcE,New King,"establishment,food,point_of_interest,restaurant",4.3,4247.0,2.0,52.3736018,4.9002881,"De Wallen Red Light District Amsterdam, Zeedijk 115-117, Amsterdam",OPERATIONAL,Popular restaurant with low-lit sleek wood interior serving Mandarin dishes like duck & dim sum.,http://www.newking.nl/,+31 20 625 2180,chinese,editorial_summary,en,1.0,5,"{""en"": 5}",27,8.354203562921775,chinese,,0,1,0,0,0,0,0,0,0,4.292445408528937,0.007554591471063077
ChIJVbpmOLgJxkcRRCAHowdI6A0,Restaurant de Compagnon,"establishment,food,point_of_interest,restaurant",4.3,340.0,,52.3759367,4.8984904,"De Wallen Red Light District Amsterdam, Guldehandsteeg 17, Amsterdam",OPERATIONAL,Upscale restaurant in a 17th-century building with canal views serving Burgundy-style cuisine.,http://www.decompagnon.nl/,+31 20 620 4225,unknown,,en,1.0,5,"{""en"": 5}",27,5.831882477283517,unknown,,0,1,0,0,0,0,0,0,0,4.400389560561284,-0.10038956056128434
ChIJPdJhTb8JxkcR65Z6_YwAakk,Oriental City Amsterdam,"establishment,food,meal_delivery,point_of_interest,restaurant",4.2,5839.0,2.0,52.3718485,4.8962404,"De Wallen Red Light District Amsterdam, Oudezijds Voorburgwal 177-179, Amsterdam",OPERATIONAL,Bustling multi-floor Cantonese restaurant serving fresh seafood specials & a vast choice of dim sum.,https://www.oriental-city.com/,+31 20 626 8352,chinese,editorial_summary,en,1.0,5,"{""en"": 5}",27,8.672486075822272,chinese,,0,1,0,0,0,1,0,0,0,4.112386586669377,0.08761341333062322
ChIJKxqHU7gJxkcR2sXQ70VOaZ0,China Sichuan Restaurant / Chengdu Paradise,"establishment,food,point_of_interest,restaurant",4.2,966.0,2.0,52.3748319,4.899,"De Wallen Red Light District Amsterdam, Lange Niezel 24, Amsterdam",OPERATIONAL,,http://sichuan.amsterdam/,+31 20 624 1137,chinese,name,en,1.0,5,"{""en"": 5}",27,6.874198495453294,chinese,,0,1,0,0,0,0,0,0,0,4.3413178997667465,-0.14131789976674636
ChIJye2ExLIJxkcRAf5Xiazd4ZQ,Café Modern,"bar,establishment,food,point_of_interest,restaurant",4.4,560.0,3.0,52.3864186,4.9090931,"Meidoornweg 2, Amsterdam",OPERATIONAL,,http://www.modernamsterdam.nl/,+31 20 494 0684,unknown,,en,1.0,5,"{""en"": 5}",27,6.329720905522696,unknown,,0,1,0,1,0,0,0,0,0,4.4044333334983286,-0.004433333498328196
ChIJL4osDqgJxkcRjR_3yE9Ani0,Pakhuis de Zwijger,"establishment,food,movie_theater,point_of_interest,restaurant",4.4,1234.0,,52.37676510000001,4.9221266,"Piet Heinkade 179, Amsterdam",OPERATIONAL,"Cultural meeting place, multi-arts center and gallery in former warehouse, with multimedia studios.",https://dezwijger.nl/,+31 20 624 6380,unknown,,en,1.0,5,"{""en"": 5}",27,7.118826249062078,unknown,,0,1,0,0,0,0,0,0,0,4.395610982581545,0.004389017418455765
ChIJZXgnabgJxkcRyknfv0Qe9-c,The Grasshopper,"establishment,food,point_of_interest,restaurant",3.9,4948.0,2.0,52.3755184,4.8975813,"De Wallen Red Light District Amsterdam, Oudebrugsteeg 16, Amsterdam",OPERATIONAL,"Rustic, wood-paneled steakhouse offering city views from a palatial property with sports bar & cafe.",http://www.thegrasshopper.com/,,british,reviews,en,1.0,5,"{""en"": 5}",27,8.506940814951886,british,,0,1,0,0,0,0,0,0,0,4.316776572425688,-0.4167765724256882
ChIJXfk3G7gJxkcRUf-0UF1R6F4,Prix d'Ami.,"bar,cafe,establishment,food,point_of_interest,restaurant,store",4.4,10285.0,2.0,52.3768702,4.897145699999999,"Haringpakkerssteeg 3, Amsterdam",OPERATIONAL,"Breakfast, toasted sandwiches & milkshakes served in a vast, easygoing hangout with a cinema.",https://www.prixdami.nl/?utm_source=GMB&utm_medium=organic&utm_campaign=website,,unknown,,en,1.0,5,"{""en"": 5}",27,9.23853902633486,unknown,,0,1,1,1,0,0,0,0,1,4.419455695879681,-0.019455695879680768
ChIJhcuFlbgJxkcRHaQnG4G1eKY,The Bulldog Mack,"bar,cafe,establishment,food,point_of_interest,restaurant,store",4.2,2966.0,2.0,52.3732681,4.8971443,"De Wallen Red Light District Amsterdam, Oudezijds Voorburgwal 132, Amsterdam",OPERATIONAL,Risque local memorabilia adorns this long-standing coffeeshop with a pool table & big-screen sports.,https://thebulldog.com/locations/bars/the-bulldog-mack/,,unknown,,en,1.0,5,"{""en"": 5}",27,7.995306620290822,unknown,,0,1,1,1,0,0,0,0,1,4.418204602378277,-0.2182046023782771
ChIJQwwp6cAJxkcRfP289B_sI9U,Bierfabriek Amsterdam,"bar,establishment,food,point_of_interest,restaurant",4.1,1964.0,2.0,52.370061,4.893594,"De Wallen Red Light District Amsterdam, Nes 67, Amsterdam",OPERATIONAL,"Brewery with hip, urban edge serving craft ales, plus organic grilled dishes & private tap tables.",https://www.bierfabriek.com/amsterdam/,+31 20 528 9910,pub,editorial_summary,en,1.0,5,"{""en"": 5}",27,7.583247524303362,pub,,0,1,0,1,0,0,0,0,0,4.320838840928837,-0.22083884092883732
ChIJ1b_TTccJxkcRZyWWg9xyPJ0,CAU Steak Restaurant,"establishment,food,point_of_interest,restaurant",4.3,3639.0,2.0,52.3723766,4.8946455,"De Wallen Red Light District Amsterdam, Damstraat 5, Amsterdam",OPERATIONAL,Charcoal-grilled steaks from grass-fed Argentine cattle in a sleek space with a sidewalk terrace.,https://www.caurestaurants.com/,+31 20 623 9632,unknown,,en,1.0,5,"{""en"": 5}",27,8.199738960630786,unknown,,0,1,0,0,0,0,0,0,0,4.34166569026085,-0.04166569026085032
ChIJU2qVoLkJxkcRB8mgtNMmmEc,Bird Thais Restaurant,"establishment,food,point_of_interest,restaurant",4.2,4195.0,2.0,52.3745823,4.9004826,"De Wallen Red Light District Amsterdam, Zeedijk 72-74, Amsterdam",OPERATIONAL,Laid-back destination serving traditional Thai cuisine amid decorative surroundings.,http://www.thai-bird.nl/,+31 20 620 1442,thai,editorial_summary,en,1.0,5,"{""en"": 5}",27,8.341886969516187,thai,,0,1,0,0,0,0,0,0,0,4.319826806770321,-0.11982680677032054
ChIJXbROsrkJxkcR7q2r1JpovrE,Brouwerij De Prael,"bar,establishment,food,point_of_interest,restaurant",4.4,4293.0,2.0,52.3756047,4.8993874,"De Wallen Red Light District Amsterdam, Oudezijds Armsteeg 26, Amsterdam",OPERATIONAL,House-brewed draft beer & everyday pub fare served in laid-back digs with a cool vibe.,http://www.depraelamsterdam.nl/,+31 20 408 4469,pub,editorial_summary,en,1.0,5,"{""en"": 5}",27,8.364973978438726,pub,,0,1,0,1,0,0,0,0,0,4.329408766737453,0.07059123326254735
ChIJyYMWIxAJxkcRXFxL6NZUr18,De KHL,"establishment,food,point_of_interest,restaurant",4.4,299.0,2.0,52.3740116,4.9363231,"Oostelijke Handelskade 44, Amsterdam",OPERATIONAL,,http://www.dekhl.nl/,+31 20 779 1575,unknown,,en,1.0,5,"{""en"": 5}",28,5.703782474656201,unknown,,0,1,0,0,0,0,0,0,0,4.365122681220543,0.03487731877945777
ChIJSe-HUwAJxkcRVMM18XRyVFk,Restaurant 'Hotel De Goudfazant',"establishment,food,point_of_interest,restaurant",4.3,1243.0,2.0,52.3837719,4.930115,"Aambeeldstraat 30, Amsterdam",OPERATIONAL,"A sweeping, industrial-chic space with an open kitchen, serving creative Dutch-French dishes.",http://www.hoteldegoudfazant.nl/,+31 20 636 5170,french,editorial_summary,en,1.0,5,"{""en"": 5}",28,7.126087273299125,french,,0,1,0,0,0,0,0,0,0,4.308718642012522,-0.00871864201252226
ChIJIV0wRA8JxkcRigYbuvG_HZ0,Panama,"establishment,food,night_club,point_of_interest,restaurant",3.7,2265.0,,52.3750009,4.9304974,"Oostelijke Handelskade 4, Amsterdam",OPERATIONAL,Top-name house & techno DJs & live acts fill the vast dance floor of this waterside warehouse club.,http://www.panama.nl/,+31 20 311 8686,unknown,,en,1.0,5,"{""en"": 5}",28,7.725771441587952,unknown,,0,1,0,0,0,0,0,1,0,4.236139025357735,-0.5361390253577349
ChIJ817W6w8JxkcRdw_zI689NAs,Taparia Amsterdam,"bar,establishment,food,point_of_interest,restaurant",4.0,1161.0,2.0,52.37457269999999,4.9346631,"Oostelijke Handelskade 999, Amsterdam",OPERATIONAL,,http://www.taparia.amsterdam/,+31 20 419 1793,spanish,reviews,en,1.0,5,"{""en"": 5}",28,7.057897937411856,spanish,,0,1,0,1,0,0,0,0,0,4.3800279758714336,-0.38002797587143355
ChIJGa_SWhAJxkcRSZRRNPfo38w,Domino's,"establishment,food,point_of_interest,restaurant",3.3,257.0,2.0,52.37364059999999,4.9381154,"Oostelijke Handelskade 142, Amsterdam",OPERATIONAL,Delivery/carryout chain offering a wide range of pizzas & a variety of other dishes & sides.,https://www.dominos.nl/?utm_source=google&utm_medium=local&utm_campaign=yext,+31 20 435 0660,italian,reviews,en,1.0,5,"{""en"": 5}",28,5.552959584921617,italian,,0,1,0,0,0,0,0,0,0,4.232375945683009,-0.9323759456830087
ChIJUfEJFRAJxkcRZ6bp64cVPXA,Slagerij Bührs | Broodje Bührs,"establishment,food,point_of_interest,restaurant,store",4.4,164.0,,52.3743938,4.9370248,"Veemkade 1260, Amsterdam",OPERATIONAL,,http://slagerijbuhrs.nl/,+31 20 419 7440,korean,reviews,en,1.0,5,"{""en"": 5}",28,5.10594547390058,korean,,0,1,0,0,0,0,0,0,1,4.464032187487822,-0.0640321874878218
ChIJVeAu9Q4JxkcRgV2LU2JHwCQ,Café Restaurant Czaar,"bar,cafe,establishment,food,point_of_interest,restaurant,store",4.3,860.0,2.0,52.37184740000001,4.9318251,"Czaar Peterstraat 281, Amsterdam",OPERATIONAL,,http://www.czaaramsterdam.nl/,+31 20 775 2772,american,reviews,en,1.0,5,"{""en"": 5}",28,6.7580945044277305,american,,0,1,1,1,0,0,0,0,1,4.365733703534758,-0.06573370353475827
ChIJLeN5CwwJxkcRub7coxKjvmE,Heart-Garden Waffles & Coffee,"establishment,food,point_of_interest,restaurant",4.6,631.0,2.0,52.3694045,4.9285534,"Czaar Peterstraat 74, Amsterdam",OPERATIONAL,,https://heart-garden.nl/,+31 20 737 1691,italian,reviews,en,1.0,5,"{""en"": 5}",28,6.448889394146858,italian,,0,1,0,0,0,0,0,0,0,4.368559138684725,0.2314408613152743
ChIJ1woCQRAJxkcR7zYUO1V_AdQ,Viswinkel Peter Tol | Seafood Amsterdam,"establishment,food,point_of_interest,restaurant,store",4.4,401.0,,52.37412699999999,4.937298,"Oostelijke Handelskade 1041, Amsterdam",OPERATIONAL,,https://viswinkelpetertol.nl/,+31 20 419 6627,british,reviews,en,1.0,5,"{""en"": 5}",28,5.996452088619021,british,,0,1,0,0,0,0,0,0,1,4.408582334993974,-0.00858233499397354
ChIJIUxi6qAJxkcRIvVwqZfJp6U,Kras Haring,"establishment,food,point_of_interest,restaurant,store",4.9,354.0,2.0,52.3712461,4.9159421,"Kattenburgerplein 89, Amsterdam",OPERATIONAL,,https://krasharing.nl/,+31 6 33915232,unknown,,en,1.0,5,"{""en"": 5}",28,5.872117789475416,unknown,,0,1,0,0,0,0,0,0,1,4.4511727711568545,0.44882722884314585
ChIJwV_AfwcJxkcRYxVm5L-g98M,Hotel Jakarta,"bar,establishment,food,lodging,point_of_interest,restaurant,spa",4.6,3438.0,,52.3793871,4.9224614,"Javakade 766, Amsterdam",OPERATIONAL,"Warm rooms & suites in a relaxed hotel offering river views, plus a restaurant & a bar.",https://hoteljakarta.amsterdam/?utm_source=google-my-business&utm_medium=organic,+31 20 236 0000,unknown,,en,1.0,5,"{""en"": 5}",28,8.142936010432265,unknown,,0,1,0,1,0,0,0,0,0,4.379803665061695,0.22019633493830426
ChIJaV2idwoJxkcR2ESo5ObZ6cM,Tom Yum Kung,"establishment,food,point_of_interest,restaurant",4.0,219.0,2.0,52.3689988,4.9217064,"Oostenburgergracht 31, Amsterdam",OPERATIONAL,,,+31 20 320 3398,thai,name,en,1.0,5,"{""en"": 5}",28,5.393627546352362,thai,,0,1,0,0,0,0,0,0,0,4.389171934580523,-0.38917193458052335
ChIJa04ZcwsJxkcRcLPYdhravhw,Spirit Amsterdam,"establishment,food,point_of_interest,restaurant",4.4,1639.0,2.0,52.3676808,4.9260018,"Czaar Peterstraat 2a, Amsterdam",OPERATIONAL,,http://www.spiritamsterdam.nl/,+31 20 737 1671,japanese,reviews,en,1.0,5,"{""en"": 5}",28,7.402451520818244,japanese,,0,1,0,0,0,0,0,0,0,4.370427656268635,0.02957234373136508
ChIJCa1M76YJxkcRLghJ6kj8xfs,Scheepskameel,"establishment,food,point_of_interest,restaurant",4.6,857.0,3.0,52.3755749,4.9143599,"Gebouw 024A, Kattenburgerstraat 5, Amsterdam",OPERATIONAL,Upmarket waterside restaurant featuring a local menu & a robust selection of German wines.,http://www.scheepskameel.nl/,+31 20 337 9680,japanese,reviews,en,1.0,5,"{""en"": 5}",28,6.754604099487962,japanese,,0,1,0,0,0,0,0,0,0,4.382680827487955,0.21731917251204447
ChIJh-uM0hAJxkcRnSVj1_l8r7o,Paon Bali,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.9,426.0,,52.37693849999999,4.943383499999999,"Levantplein 84, Amsterdam",OPERATIONAL,,https://paonbali.nl/,,unknown,,en,1.0,5,"{""en"": 5}",28,6.056784013228625,unknown,,0,1,0,0,1,0,0,0,0,4.500520433524427,0.3994795664755735
ChIJA8u91QMJxkcR3xf4ImsdPLE,Hangar Amsterdam,"establishment,food,point_of_interest,restaurant",4.0,1277.0,2.0,52.3836421,4.9308765,"Aambeeldstraat 36, Amsterdam",OPERATIONAL,"Unique waterfront restaurant with a terrace offering happy hour, sharing plates & hearty mains.",http://www.hangar.amsterdam/,+31 20 363 8657,unknown,,en,1.0,5,"{""en"": 5}",28,7.15305163493748,unknown,,0,1,0,0,0,0,0,0,0,4.395610982581545,-0.3956109825815446
ChIJqZ7EAKUJxkcRQbZ1JnbTt7A,NEMO Museumrestaurant,"establishment,food,museum,point_of_interest,restaurant",4.3,771.0,2.0,52.3741852,4.912342,"Oosterdok 2, Amsterdam",OPERATIONAL,,http://nemosciencemuseum.nl/restaurant,+31 20 531 3233,unknown,,en,1.0,5,"{""en"": 5}",28,6.648984550024776,unknown,,0,1,0,0,0,0,0,0,0,4.4116255402378926,-0.11162554023789273
ChIJDUMGrKsJxkcRi33a9ERU_4Q,Escape Factory Amsterdam,"bar,establishment,food,night_club,point_of_interest,restaurant",4.2,432.0,,52.38289169999999,4.9208128,"Gedempt Hamerkanaal 267, Amsterdam",OPERATIONAL,,https://escapefactory.nl/,+31 20 205 0970,unknown,,en,1.0,5,"{""en"": 5}",28,6.07073772800249,unknown,,0,1,0,1,0,0,0,1,0,4.322166155440753,-0.12216615544075271
ChIJj25ddwoJxkcR6teEUS5PL7Y,Il Forno,"establishment,food,point_of_interest,restaurant",3.6,92.0,,52.3689573,4.9217813,"Oostenburgergracht 37, Amsterdam",OPERATIONAL,,,+31 20 638 8735,italian,reviews,en,1.0,5,"{""en"": 5}",28,4.532599493153256,italian,,0,1,0,0,0,0,0,0,0,4.083812805930484,-0.48381280593048404
ChIJ4S8JmqMJxkcR64Ym9WhK7pE,Bakers & Roasters,"bakery,bar,cafe,establishment,food,point_of_interest,restaurant,store",4.6,2201.0,2.0,52.3701953,4.9126142,"Kadijksplein 16, Amsterdam",OPERATIONAL,,http://bakersandroasters.com/,,unknown,,en,1.0,5,"{""en"": 5}",28,7.697121317282625,unknown,,0,1,1,1,0,0,1,0,1,4.418204602378277,0.18179539762172237
ChIJ1WPcbaMJxkcRiAXIiwny3CE,Kilimanjaro Restaurant,"bar,establishment,food,point_of_interest,restaurant",4.7,562.0,,52.3703142,4.9108375,"Rapenburgerplein 6, Amsterdam",OPERATIONAL,,,+31 20 622 3485,ethiopian,reviews,en,1.0,5,"{""en"": 5}",28,6.333279628139691,ethiopian,,0,1,0,1,0,0,0,0,0,4.396382038422384,0.3036179615776158
ChIJhVyan6MJxkcRFvIRVY9pEIs,SOTTO Pizza Kadijksplein,"establishment,food,point_of_interest,restaurant",4.4,1475.0,2.0,52.37,4.911944399999999,"Kadijksplein 4, Amsterdam",OPERATIONAL,,http://www.sottopizza.nl/,+31 20 773 3120,italian,name,en,1.0,5,"{""en"": 5}",28,7.297091005160418,italian,,0,1,0,0,0,0,0,0,0,4.396836944929067,0.003163055070933396
ChIJTQ-2pqMJxkcReIHpR1sXM8s,Restaurant Entrepot,"establishment,food,point_of_interest,restaurant",4.5,668.0,,52.36965559999999,4.9119782,"Entrepotdok 8, Amsterdam",OPERATIONAL,,http://www.restaurantentrepot.nl/,+31 20 341 5722,unknown,,en,1.0,5,"{""en"": 5}",28,6.505784060128229,unknown,,0,1,0,0,0,0,0,0,0,4.4116255402378926,0.08837445976210745
ChIJxfjObwAJxkcRHaN9QpBUwF8,Coba,"bar,establishment,food,point_of_interest,restaurant",4.3,834.0,2.0,52.38497719999999,4.9251429,"Schaafstraat 4, Amsterdam",OPERATIONAL,,http://coba-taqueria.com/,+31 6 40848875,mexican,reviews,en,1.0,5,"{""en"": 5}",28,6.727431724850855,mexican,,0,1,0,1,0,0,0,0,0,4.396382038422384,-0.09638203842238457
ChIJR5KlbhoJxkcRKlWynjpGJpE,Eetcafé KANIS,"bar,establishment,food,point_of_interest,restaurant",4.4,615.0,2.0,52.37640829999999,4.940655599999999,"Oostelijk Havengebied, Levantkade 127, Amsterdam",OPERATIONAL,,https://kanis.amsterdam/,+31 20 737 0674,unknown,,en,1.0,5,"{""en"": 5}",29,6.423246963533519,unknown,,0,1,0,1,0,0,0,0,0,4.45150996387151,-0.05150996387150997
ChIJwe6MGCkJxkcRp7AtrYz-aNI,Landmarkt De Proeverij,"establishment,food,point_of_interest,restaurant",4.0,356.0,2.0,52.3808587,4.9687439,"Schellingwouderdijk 339, Amsterdam",OPERATIONAL,,http://aantafelbijlandmarkt.nl/,+31 20 490 4366,unknown,,en,1.0,5,"{""en"": 5}",29,5.877735781779639,unknown,,0,1,0,0,0,0,0,0,0,4.4779787901859756,-0.47797879018597556
ChIJKduvvxoJxkcRjx5rdkS8uKY,Bar & Kitchen De Zuid,"cafe,establishment,food,point_of_interest,restaurant",4.4,604.0,2.0,52.3765412,4.937738,"Azartplein 2-A, Amsterdam",OPERATIONAL,,http://www.dezuid.amsterdam/,+31 20 362 8776,unknown,,en,1.0,5,"{""en"": 5}",29,6.405228458030842,unknown,,0,1,1,0,0,0,0,0,0,4.426158139449193,-0.02615813944919232
ChIJC_xyiQ0JxkcRtv3AHIVMvGk,Boulevard Café,"bar,cafe,establishment,food,point_of_interest,restaurant",4.3,341.0,2.0,52.3686133,4.934453899999999,"Cruquiusweg 3, Amsterdam",OPERATIONAL,,http://www.boulevardcafe.nl/,+31 20 693 3299,american,reviews,en,1.0,5,"{""en"": 5}",29,5.834810737062605,american,,0,1,1,1,0,0,0,0,0,4.33642700609364,-0.036427006093640024
ChIJ0dL8xgUJxkcREaqXwv-IYg8,End of the world,"establishment,food,point_of_interest,restaurant",4.4,103.0,1.0,52.3773865,4.9321487,"Javakade 61, Amsterdam",OPERATIONAL,,http://www.eindevandewereld.nl/,+31 20 419 0222,unknown,,en,1.0,5,"{""en"": 5}",29,4.6443908991413725,unknown,,0,1,0,0,0,0,0,0,0,4.453210014649693,-0.053210014649692994
ChIJV4qrQhAJxkcR-UONbA4RX-I,Kwalitaria Brazilië,"establishment,food,point_of_interest,restaurant",3.5,175.0,2.0,52.3741976,4.938217499999999,"1284, Veemkade 1280, Amsterdam",OPERATIONAL,,https://kwalitaria.nl/amsterdam/brazilie,+31 20 419 0322,american,reviews,en,1.0,5,"{""en"": 5}",29,5.170483995038151,american,,0,1,0,0,0,0,0,0,0,4.062737377017002,-0.5627373770170019
ChIJtX7iQBYJxkcROiKROxY8pU0,Oceaan,"bar,establishment,food,point_of_interest,restaurant",4.6,458.0,1.0,52.37143690000001,4.946712799999999,"R.J.H. Fortuynplein 29, Amsterdam",OPERATIONAL,,http://oceaan.amsterdam/,+31 20 341 7515,italian,reviews,en,1.0,5,"{""en"": 5}",29,6.129050210060545,italian,,0,1,0,1,0,0,0,0,0,4.413942906173323,0.186057093826677
ChIJydCAOF4LxkcR8ks3xIj0VG4,Papa Aswa,"establishment,food,point_of_interest,restaurant",4.6,529.0,,52.3692614,4.950753499999999,"Metselstraat 44, Amsterdam",OPERATIONAL,,http://www.papaaswa.nl/,+31 20 782 2220,unknown,,en,1.0,5,"{""en"": 5}",29,6.272877006546167,unknown,,0,1,0,0,0,0,0,0,0,4.442727417201659,0.157272582798341
ChIJU6LRiUQJxkcRnrBKSRoqVJA,Cruquius Local,"establishment,food,point_of_interest,restaurant",4.6,132.0,,52.3692614,4.950753499999999,"Metselstraat 44, Amsterdam",CLOSED_TEMPORARILY,,,+31 6 38014226,american,reviews,en,1.0,5,"{""en"": 5}",29,4.890349128221754,american,,0,1,0,0,0,0,0,0,0,4.239356986257432,0.3606430137425676
ChIJq-wp0MEJxkcRdr7nII1Uxuc,Your Daily Cruquius,"establishment,food,point_of_interest,restaurant",4.7,65.0,,52.36970410000001,4.9552664,"Amsterdam Rijnkanaalkade 55, Amsterdam",OPERATIONAL,,https://www.yourdaily.life/,+31 20 235 7494,unknown,,en,1.0,5,"{""en"": 5}",29,4.189654742026425,unknown,,0,1,0,0,0,0,0,0,0,4.647757255411827,0.05224274458817302
ChIJyXXwyfsJxkcR54XmJHkdzOM,Bar Baggerbeest / Club Baggerbeest,"bar,establishment,food,point_of_interest,restaurant",4.6,137.0,,52.37342349999999,4.9601767,"Rudi van Dantzigstraat 1, Amsterdam",OPERATIONAL,,https://www.barbaggerbeest.nl/,+31 20 308 0013,italian,reviews,en,1.0,5,"{""en"": 5}",29,4.927253685157205,italian,,0,1,0,1,0,0,0,0,0,4.3370937456627265,0.2629062543372731
ChIJO7yR6e8JxkcRGDI7oIj8YmA,Bistrot Les Zazous,"establishment,food,point_of_interest,restaurant",4.9,131.0,,52.3765294,4.941644999999999,"Oostelijk Havengebied, Piraeusplein 59, Amsterdam",OPERATIONAL,,http://www.leszazous.nl/,+31 20 854 3361,french,reviews,en,1.0,5,"{""en"": 5}",29,4.882801922586371,french,,0,1,0,0,0,0,0,0,0,4.627275784724023,0.2727242152759777
